log_data-ranges_avg,log_data-ranges_std_deviation,log_data-types,log_data-types_count,log_interval-messages,log_messages_count,network_fragmentation-score,network_header-length_avg,network_header-length_std_deviation,network_interval-packets,network_ip-flags_avg,network_ip-flags_max,network_ip-flags_std_deviation,network_ip-length_avg,network_ip-length_max,network_ip-length_min,network_ip-length_std_deviation,network_ips_all_count,network_ips_src_count,network_mss_avg,network_mss_std_deviation,network_packet-size_min,network_packets_all_count,network_packets_src_count,network_payload-length_std_deviation,network_ports_all_count,network_ports_dst_count,network_protocols_all_count,network_protocols_dst_count,network_protocols_src_count,network_tcp-flags-ack_count,network_tcp-flags-fin_count,network_tcp-flags-syn_count,network_tcp-flags-urg_count,network_tcp-flags_avg,network_tcp-flags_max,network_tcp-flags_min,network_tcp-flags_std_deviation,network_time-delta_avg,network_time-delta_max,network_time-delta_min,network_time-delta_std_deviation,network_ttl_avg,network_ttl_max,network_ttl_min,network_ttl_std_deviation,network_window-size_avg,network_window-size_max,network_window-size_min,network_window-size_std_deviation,label
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0386993908715876,0.0,0.0,0.0,28.0,28.0,28.0,0.0,3,3,0.0,0.0,60.0,129202,2254,0.0,0,0,2,2,1,0,0,0,0,0.0,0.0,0.0,0.0,3.866075089394901e-05,0.001503766,2.5e-08,0.0001159334329226,67.33212591233814,255.0,64.0,25.00665883641614,0.0,0.0,0.0,0.0,dos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0118708170208522,1.9999857550533948,2.0,0.0053375734460655,36.000199429252476,64.0,36.0,0.0747260282454065,2,2,0.0,0.0,60.0,421202,3,0.0,835,422,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1.1778833139443782e-05,0.001470913,2.5e-08,5.919750632410388e-05,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,dos
22.4,3.015782985847835e-07,2,1,1093.5,35,0.0,20.0,0.0,2.135839384878257,0.0102564102564102,2.0,0.1428552643813755,42.614102564102566,243.0,40.0,8.968618951879405,3,3,1460.0,0.0,60.0,2342,1087,8.86177648321454,1008,1008,3,1,3,1097,0,1243,0,10.43846153846154,24.0,2.0,8.991594804055373,0.0006351441285226,0.162186278,2.9e-08,0.0051941189209514,144.06495726495726,255.0,37.0,103.26458450520371,3541.3418803418804,65535.0,1024.0,5031.546321867735,recon
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0389678203739352,0.0,0.0,0.0,28.0,28.0,28.0,0.0,2,2,0.0,0.0,60.0,128312,2129,0.0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,3.893172801452709e-05,0.00162389,2.6e-08,0.0001156449588508,67.16914240289294,255.0,64.0,24.398006791185605,0.0,0.0,0.0,0.0,dos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,24.29381443298969,1.0052356020942408,2.0,0.99998629414143,42.910994764397905,216.0,40.0,12.714646480972178,4,3,1460.0,0.0,60.0,195,98,14.144887724658028,97,96,3,2,3,95,0,95,0,11.0,20.0,2.0,9.0,0.0007454917435897,0.007725505,3.3e-08,0.0010955782144902,56.33507853403141,64.0,37.0,9.147011921281896,512.0,1024.0,0.0,512.0,recon
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,33.359154929577464,2.0,2.0,0.0,67.13286713286713,720.0,52.0,59.610417938013015,6,6,0.0,0.0,66.0,143,72,60.660886623301046,10,10,3,3,3,131,0,0,0,20.03053435114504,24.0,16.0,3.9998834549771782,0.0076404851328671,0.077928666,2.9e-08,0.0143516653334204,63.45454545454545,64.0,51.0,2.4228725733466545,504.6793893129771,510.0,501.0,3.6867146995541016,malware
2.2,0.7483314773547883,2,1,1003.5,5,0.0,20.0,0.0,446.0,1.0,2.0,1.0,48.5,57.0,40.0,8.5,2,2,0.0,0.0,54.0,10,5,8.5,2,2,2,1,1,10,0,0,0,20.0,24.0,16.0,4.0,0.0195022,0.084442,0.0,0.0267867027041403,159.5,255.0,64.0,95.5,34856.0,64062.0,5650.0,29206.0,benign
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0755915035150049,2.0,2.0,0.0,42.000151192150106,44.0,40.0,1.999999994285252,2,2,1460.0,0.0,60.0,66146,33073,0.0,29274,29274,2,1,2,33073,0,33073,0,11.000529172525365,18.0,4.0,6.999999979998316,1.734923874459529e-05,0.000678077,2.6e-08,7.569445061711916e-05,64.0,64.0,64.0,0.0,14601.103702695757,29200.0,0.0,14599.999958282204,dos
0.0,0.0,2,1,0.0,1,0.0,20.0,0.0,303.53846153846155,0.6666666666666666,2.0,0.9428090415820634,46.333333333333336,60.0,40.0,9.012337223063856,4,3,1460.0,0.0,60.0,14,10,4.422166387140533,7,5,3,1,3,9,0,3,0,15.5,24.0,2.0,7.96345821026686,0.0001148972857142,0.000413343,3.4e-08,0.0001585755175219,191.33333333333337,255.0,64.0,90.03826347108706,25189.416666666668,64240.0,5278.0,27582.670859491755,malware
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,3.7765151515151514,1.840625,2.0,0.5416175859174074,62.665625,720.0,40.0,66.79238405955708,222,37,1460.0,0.0,60.0,1321,1013,66.84734526037197,106,106,5,4,5,528,33,111,0,16.79326923076923,24.0,2.0,7.058856472315154,0.0030297180870552,0.048324808,3e-08,0.0064933992351954,77.4546875,255.0,63.0,47.98334160703425,12139.304487179486,65160.0,0.0,24346.163170644497,malware
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0165390951130281,0.0004498738037822,2.0,0.0299924193943263,28.01310919032639,242.0,28.0,0.9951987208577958,13,13,0.0,0.0,60.0,302315,151161,37.07087486577043,12,12,4,4,4,130,0,0,0,19.815384615384616,24.0,16.0,3.9957373737225654,1.654255137522121e-05,0.000919926,2.5e-08,7.163597972297136e-05,64.03917209988522,255.0,64.0,2.7350204066271315,36543.43076923077,65535.0,5028.0,29731.607033577133,mitm
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,294.625,2.0,2.0,0.0,88.44444444444444,356.0,52.0,94.6656233640997,3,2,1460.0,0.0,66.0,9,5,95.53798288031577,5,4,1,1,1,7,1,3,0,14.11111111111111,24.0,2.0,6.9032109186706965,0.0228506666666666,0.124771,0.0,0.0415328433571954,63.44444444444444,64.0,63.0,0.4969039949995917,21851.666666666668,65160.0,502.0,30190.96242255288,web
11.6,0.4898979485566449,2,1,1012.5,5,0.0,20.0,0.0,17.74590163934426,0.0408163265306122,2.0,0.2827838053173677,42.33877551020408,61.0,40.0,3.3422964320060338,3,3,1460.0,0.0,60.0,245,123,2.9692299558323607,121,120,2,1,2,128,0,117,0,11.404081632653062,24.0,2.0,9.027168950376536,0.0009916265714285,0.040064564,3.2e-08,0.0034307080290828,151.98367346938775,255.0,37.0,103.56187019330132,4662.489795918367,64062.0,1024.0,8882.149753854406,recon
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,45.90243902439025,1.9753086419753083,2.0,0.2208462199999797,61.20987654320987,958.0,40.0,100.75550605907016,4,3,1460.0,0.0,60.0,83,42,103.57687717999023,43,42,3,2,3,40,0,40,0,11.0,20.0,2.0,9.0,0.0057849708192771,0.057857303,3.3e-08,0.0103957536025981,64.0,64.0,64.0,0.0,32120.0,64240.0,0.0,32120.0,bruteforce
12.2,0.3999999999999886,2,1,1008.25,5,0.0,20.0,0.0,336.0833333333333,1.0,2.0,1.0,50.5,61.0,40.0,10.5,3,3,0.0,0.0,54.0,13,7,10.5,2,2,3,2,2,10,0,0,0,20.0,24.0,16.0,4.0,0.017988923076923,0.075954,0.0,0.0248332754568776,159.5,255.0,64.0,95.5,34832.0,64062.0,5602.0,29230.0,benign
211.2,0.7483314773532326,2,1,1007.0,10,0.0,20.0,0.0,191.95238095238096,1.0,2.0,1.0,50.5,63.0,40.0,10.594810050208546,3,3,0.0,0.0,54.0,22,11,10.594810050208546,2,2,3,2,2,20,0,0,0,20.0,24.0,16.0,4.0,0.0081892727272727,0.054903,0.0,0.0137626386680548,159.5,255.0,64.0,95.5,34844.5,64071.0,5618.0,29226.5,benign
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,15.09846153846154,1.55,2.0,0.8351646544245034,107.578125,2716.0,40.0,275.11401072370774,16,16,1460.0,0.0,60.0,326,162,274.1960741870849,26,26,5,5,5,306,6,18,0,18.91875,24.0,2.0,5.174422522127468,0.0027909171871165,0.039647006,3.3e-08,0.0054169166236187,106.88125,255.0,61.0,79.8104294465172,20825.49375,65535.0,0.0,28708.990558381025,malware
22.4,3.015782985847835e-07,2,1,1097.25,35,0.0,20.0,0.0,4.837209302325581,0.0464666021297192,2.0,0.301287336517745,43.00968054211036,181.0,40.0,8.317973121996511,3,3,1460.0,0.0,60.0,1033,518,8.331459683214392,497,494,2,1,2,542,0,491,0,11.44433688286544,24.0,2.0,9.030284069097767,0.0044899934036786,0.010395321,3.3e-08,0.0032180983928804,152.33978702807357,255.0,37.0,103.08293137237854,4880.456921587609,65535.0,1024.0,9638.74438808456,recon
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,18.421455938697317,0.0,0.0,0.0,42.0,44.0,40.0,2.0,2,2,1460.0,0.0,60.0,262,131,0.0,132,132,1,1,1,131,0,131,0,11.0,20.0,2.0,9.0,0.0004481411374045,0.011307792,3.3e-08,0.0009895648656087,151.03053435114504,255.0,37.0,104.0639071800452,3384.0,5744.0,1024.0,2360.0,recon
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,280.375,1.6666666666666667,2.0,0.7453559924999298,64.0,106.0,40.0,22.891046284519195,4,4,1460.0,0.0,60.0,17,11,27.34146220587984,8,6,4,2,3,4,0,4,0,11.0,20.0,2.0,9.0,0.0029300565294117,0.019642185,7.8e-08,0.0046974331474432,64.0,64.0,64.0,0.0,32120.0,64240.0,0.0,32120.0,malware
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0377039785238138,1.5081818867355403e-05,2.0,0.0054921225654067,40.000015081818866,42.0,40.0,0.0054921225679383,4,4,0.0,0.0,60.0,132613,43,0.0054921225654067,65916,44,3,3,2,43,0,0,0,0.0065153457506975,24.0,0.0,0.3619231860344575,3.767256426594678e-05,0.004978816,2.6e-08,0.0001058967047028,64.06049317547696,255.0,64.0,3.398608110950772,514.1474021567001,65535.0,512.0,201.36551465031357,dos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0118132374413472,1.9997684578108867,2.0,0.0215181496983602,36.00406616436187,175.0,36.0,0.4186276270016825,14,14,0.0,0.0,60.0,423255,44,0.3072238747195384,853,433,5,4,3,84,0,0,0,20.38095238095238,24.0,16.0,3.981818087688932,1.175847117222478e-05,0.000613598,2.6e-08,5.695233553277015e-05,64.02075846605662,255.0,64.0,1.9910891750251083,32140.14285714286,65535.0,4558.0,29938.47919052497,dos
0.0,0.0,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0338852104610421,0.2335072856658759,2.0,0.6422530022294228,40.00030498136225,85.0,40.0,0.1171497686199626,4,4,0.0,0.0,60.0,147558,17230,0.0859098303210296,65916,16105,2,2,2,130324,0,0,0,21.66506269061335,24.0,4.0,6.422368250806491,3.3851516874720445e-05,0.001424734,2.6e-08,0.0001075596308147,64.00123348017621,246.0,64.0,0.4738057308614911,452.2253744493392,512.0,0.0,164.4125672705809,dos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.2027364218581053,1.0014977533699452,2.0,0.9999988783667924,42.00299550673989,44.0,40.0,1.999997756733572,2,2,1460.0,0.0,60.0,24047,12011,0.0,1012,1012,2,1,2,12000,0,12036,0,10.986520219670494,20.0,2.0,8.994662977557624,2.4311261321578575e-05,0.023975381,2.6e-08,0.000352781945533,56.0423947412215,64.0,37.0,9.2433399081515,607.4488267598603,64240.0,0.0,2517.022790155688,recon
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,47.61643835616438,2.0,2.0,0.0,98.47222222222224,431.0,52.0,96.40308492963604,3,3,1460.0,0.0,60.0,74,34,97.0735331248087,8,8,4,2,4,65,12,14,0,16.444444444444443,24.0,2.0,5.564991985840512,0.006532527027027,0.125626,0.0,0.0215017710610726,63.541666666666664,64.0,63.0,0.4982608642958916,12986.861111111111,65160.0,501.0,25407.665539658585,web
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,5.198857142857143,2.0,2.0,0.0,177.78424657534248,2948.0,52.0,423.2620606002981,2,2,1460.0,0.0,66.0,876,461,423.7315852189448,92,92,2,1,2,786,178,180,0,15.84703196347032,24.0,2.0,5.267014425881958,0.0026185445205479,0.017437,0.0,0.0052009660660022,63.47374429223744,64.0,63.0,0.4993101619333265,13694.55593607306,65160.0,480.0,25939.53585072371,web
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,22.81651376146789,0.0,0.0,0.0,43.59633027522936,216.0,40.0,16.70857565128123,3,2,1460.0,0.0,60.0,219,111,18.68708027248623,111,110,3,1,3,108,0,108,0,11.0,20.0,2.0,9.0,0.0010571290456621,0.017660425,2.9e-08,0.0020131013128083,152.36238532110093,255.0,37.0,103.68783362582452,2702.0,4380.0,1024.0,1678.0,recon
285.2,0.3999999999970896,2,1,1021.0,5,0.0,20.0,0.0,347.75,1.0,2.0,1.0,51.0,62.0,40.0,11.0,3,2,0.0,0.0,60.0,13,6,11.0,2,2,3,2,2,10,0,0,0,20.0,24.0,16.0,4.0,0.0334737586153846,0.16561037,8.3e-08,0.0448553507199881,159.5,255.0,64.0,95.5,34961.5,65535.0,4388.0,30573.5,mitm
0.0,0.0,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,3.340725806451613,1.6016713091922006,2.0,0.7987437860133519,74.41364902506963,2391.0,40.0,153.23694101702645,243,45,1460.0,0.0,60.0,1489,1137,152.81749213395452,153,150,7,6,7,578,19,147,0,16.252793296089386,24.0,2.0,7.587225040659376,0.0012761979986568,0.023306934,3.2e-08,0.0025910074181361,101.8133704735376,255.0,61.0,76.08592664538367,21886.49720670391,65535.0,0.0,29313.76841838769,malware
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,22.69090909090909,0.0090497737556561,2.0,0.1342298368705097,42.80542986425339,216.0,40.0,11.84603977282618,3,2,1460.0,0.0,60.0,221,110,13.154524013309954,112,112,2,1,2,109,0,111,0,10.918181818181818,20.0,2.0,8.983451268538994,0.0006642690271493,0.016270396,3.3e-08,0.0016436223919024,151.39366515837105,255.0,37.0,103.24255916635444,2682.090909090909,4380.0,0.0,1683.9461206315607,recon
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0368775076705215,0.0,0.0,0.0,40.0,40.0,40.0,0.0,3,3,0.0,0.0,60.0,135585,2930,0.0,65916,2872,2,2,1,2930,0,0,0,0.4322075776461651,20.0,0.0,2.9081520185073777,3.682199477080798e-05,0.000995106,2.6e-08,0.0001135481203627,68.12758236652088,255.0,64.0,27.77285177674546,625.0655023122367,5744.0,512.0,760.77256804153,dos
0.412,1.1607250607558477,3,2,1006.25,10,0.0,20.0,0.0,289.57142857142856,1.3333333333333333,2.0,0.9428090415820634,53.666666666666664,81.0,40.0,19.327585352432305,2,2,0.0,0.0,60.0,15,5,19.3275853524323,2,2,2,1,1,15,0,0,0,18.666666666666668,24.0,16.0,3.771236166328251,0.0148347265333333,0.061746933,0.000430467,0.0150144199409776,127.66666666666669,255.0,64.0,90.03826347108705,45412.0,65535.0,5166.0,28458.21951563379,mitm
23.6,0.0,2,1,1096.5,35,0.0,20.0,0.0,12.939058171745152,1.0279329608938548,2.0,0.9996097987193314,52.56983240223464,242.0,40.0,20.407151377549308,5,5,1460.0,0.0,60.0,362,176,19.406258882255607,332,322,3,2,3,190,0,168,0,11.553072625698324,24.0,2.0,9.062244659490744,0.0008927155662983,0.013092428,3.3e-08,0.0014670323780536,156.83240223463687,255.0,64.0,95.46273577769615,35826.3687150838,65535.0,4838.0,29336.242865279142,malware
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,5.59866220735786,2.0,2.0,0.0,50.016750418760466,60.0,40.0,9.99998597116372,4,4,1460.0,0.0,60.0,599,299,0.0,592,591,2,2,2,298,0,299,0,10.984924623115578,20.0,2.0,8.999987374047354,0.0010197681969949,0.01593791,3.3e-08,0.0015536656136259,64.0,64.0,64.0,0.0,32173.802345058622,64240.0,0.0,32119.954939377894,malware
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,49.885714285714286,1.9710144927536233,2.0,0.2390206159778355,63.15942028985507,958.0,40.0,108.9685000606186,3,2,1460.0,0.0,60.0,71,36,112.1006688936048,37,36,3,2,3,34,0,34,0,11.0,20.0,2.0,9.0,0.0104029845774647,0.19378591,5.5e-08,0.0301632018729843,64.0,64.0,64.0,0.0,32120.0,64240.0,0.0,32120.0,bruteforce
0.0,0.0,6,0,0.0,0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,0.0,60.0,5,3,0.0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0040858506,0.012748457,1.21e-07,0.0044584993807953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
0.0,0.0,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
23.6,0.0,2,1,1096.5,35,0.0,20.0,0.0,175.72,1.0,2.0,1.0,83.84615384615384,242.0,40.0,69.97620051884252,2,2,0.0,0.0,60.0,26,13,69.97620051884252,2,2,2,1,1,26,0,0,0,20.0,24.0,16.0,4.0,0.0020319351538461,0.016528628,3.4e-08,0.0039285860950376,159.5,255.0,64.0,95.5,35186.5,65535.0,4838.0,30348.5,malware
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0367206950493158,0.0,0.0,0.0,40.0,40.0,40.0,0.0,2,2,0.0,0.0,60.0,136164,3050,0.0,65916,3026,1,1,1,3050,0,133114,0,2.403190270556094,20.0,2.0,2.663618305189127,3.6705079910989686e-05,0.001568724,2.5e-08,0.0001135419575104,68.27829675978967,255.0,64.0,28.263949793951287,629.1939719749713,5744.0,512.0,774.2250540416396,dos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,934.0,0.0,0.0,0.0,216.0,216.0,216.0,0.0,2,1,0.0,0.0,60.0,2,2,0.0,2,1,2,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0366145,0.040159,0.03307,0.0035445,255.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.5417617030520256,0.9991306237774396,2.0,0.9999996220924204,42.00173875244512,44.0,40.0,1.9999992441848295,2,2,1460.0,0.0,60.0,9208,4602,0.0,1005,1005,2,2,2,4597,0,4605,0,10.992175613996958,20.0,2.0,8.999996598831784,0.0003175913658774,0.100668826,2.8e-08,0.0021279786396028,55.85329276244295,64.0,37.0,9.379985497424563,512.4451206259508,1024.0,0.0,511.99980651131926,recon
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0186754615640325,0.0002390468008814,2.0,0.0218640448771483,28.051749897284576,2564.0,28.0,9.890376236286173,17,16,0.0,0.0,60.0,267732,78166,729.017262741425,10,10,6,6,6,37,0,0,0,19.89189189189189,24.0,16.0,3.998538812736636,1.8668348882464552e-05,0.000901133,2.5e-08,7.567851372425704e-05,64.00872147312592,255.0,51.0,1.2826727760490453,10372.837837837838,65535.0,137.0,21840.084740843315,mitm
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0189920537247215,1.0000189921258646,2.0,0.9999999998196496,40.009803735371314,242.0,40.0,0.903225890457218,15,15,0.0,0.0,60.0,263269,131637,0.9032258904572068,65916,65916,3,3,3,131713,0,131554,0,11.005374771619689,24.0,2.0,9.000477828083513,1.897716250299124e-05,0.000927768,2.6e-08,7.986547507566775e-05,64.05586343901818,255.0,64.0,3.266006143388887,277.7377871134628,65535.0,0.0,1172.639439911665,dos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,757.0,0.0,0.0,0.0,957.0,957.0,957.0,0.0,3,2,0.0,0.0,60.0,3,2,0.0,2,1,2,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0065963333333333,0.014437,0.000474,0.0058284271367916,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,2.7941671340437466,2.0,2.0,0.0,327.07351290684625,2948.0,52.0,690.8241363043699,3,3,1460.0,0.0,60.0,1784,886,691.3581015678478,154,154,3,2,3,1630,302,304,0,16.19191919191919,24.0,2.0,5.055714485034569,0.0015685487668161,0.017993,0.0,0.0040261571936055,63.503367003367,64.0,63.0,0.4999886631598132,11454.012345679012,65160.0,477.0,24149.042333960875,web
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,3.143217665615142,1.7785310734463278,2.0,0.6276060609000751,65.80790960451978,2512.0,40.0,150.18444909842523,222,45,1460.0,0.0,60.0,1586,1120,149.94446141749708,451,451,8,7,7,630,22,247,0,14.798619102416572,24.0,2.0,8.296834724613491,0.0011753056916771,0.032888776,3.2e-08,0.0026060586243617,84.26892655367232,255.0,50.0,58.62546057525922,24476.35097813579,65535.0,0.0,30562.723081612847,malware
0.0,0.0,6,0,0.0,0,12.28,20.0,0.0,0.0842403207871415,0.6014793098800377,2.0,0.5131836209792381,1014.9371209057824,1500.0,40.0,568.5128179647089,7,7,0.0,0.0,60.0,59355,703,471.4686680311745,20147,699,6,6,2,22840,0,0,0,15.643500424808837,24.0,4.0,2.0390438682281657,8.42295702299722e-05,0.002872407,2.6e-08,0.0001646427714967,63.9998146650492,64.0,53.0,0.045151413153159,496.9690314358539,5460.0,0.0,92.81934482729388,ddos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,19.03669724770642,1.908675799086758,2.0,0.4175024456862998,218.68493150684932,4301.0,52.0,525.1224743434733,4,4,1460.0,0.0,66.0,219,96,538.9226613816129,29,23,4,3,4,177,32,32,0,16.497409326424872,24.0,2.0,5.2067357255149265,0.0055557945205479,0.102649,0.0,0.0124366425026451,65.88127853881278,119.0,63.0,10.722509341778002,11147.38860103627,65160.0,482.0,23875.69777727093,web
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,3.3384615384615386,2.0,2.0,0.0,238.48393574297188,1952.0,52.0,549.8293377149739,3,3,1460.0,0.0,60.0,1496,605,550.3563749482944,150,150,3,2,3,1345,296,298,0,15.79384203480589,24.0,2.0,5.142188637185701,0.0025809104278074,0.019458,0.0,0.0051736389294891,63.595716198125835,64.0,63.0,0.4907529005685421,13307.96184738956,65160.0,498.0,25653.83587099861,web
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,283.3333333333333,0.0,0.0,0.0,200.0,200.0,200.0,0.0,3,2,0.0,0.0,60.0,4,3,0.0,2,1,2,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.003698,0.009952,0.0,0.0039078472334521,255.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,97.17948717948718,1.0,2.0,1.0,186.3684210526316,1131.0,40.0,269.407187519154,3,3,1460.0,0.0,60.0,40,20,270.8332888699445,6,5,3,3,2,33,0,7,0,17.42105263157895,24.0,2.0,6.773134153432059,0.012073685575,0.097839062,2.9e-08,0.0202457809341647,159.5,255.0,64.0,95.5,33926.47368421053,64240.0,0.0,30324.817443574982,dos
0.0,0.0,6,0,0.0,0,12.28,20.0,0.0,0.084742890071523,0.5847812452324852,2.0,0.4928285149132695,1021.6102079907786,1500.0,348.0,567.6683599931481,17,8,0.0,0.0,60.0,59003,3409,481.1194169797307,4,2,3,3,2,1,0,0,0,16.0,16.0,16.0,0.0,8.474163088317542e-05,0.000607117,2.5e-08,0.000162758041553,64.0,64.0,64.0,0.0,3081.0,3081.0,3081.0,0.0,ddos
0.0,0.0,2,1,0.0,1,0.0,20.0,0.0,0.0386613880984782,1.5464913976416007e-05,2.0,0.0055614376548935,28.000332495650493,59.0,28.0,0.0924351362776189,4,4,0.0,0.0,60.0,129329,2714,9.5,2,2,4,3,2,2,0,0,0,20.0,24.0,16.0,4.0,3.862063385628899e-05,0.001078931,2.5e-08,0.0001172924951949,68.00830465880533,255.0,64.0,27.3773571331131,34388.5,64075.0,4702.0,29686.5,dos
0.0,0.0,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,60.0,2,1,0.0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.020014,0.040028,0.0,0.020014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,0.0,2,1,0.0,0.0,214.0,1,1,0.0,2,1,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.069015441,0.069015441,0.069015441,0.0,255.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,recon
0.0,0.0,6,0,0.0,0,12.3,20.0,0.0,0.0842701363490806,0.5762729004095528,2.0,0.4941823071677638,1011.817605716886,1500.0,40.0,569.2788970368705,3,3,0.0,0.0,60.0,59334,2,383.2089899481764,4154,2129,4,3,2,2,0,0,0,20.0,24.0,16.0,4.0,8.399272907607781e-05,0.000606432,2.6e-08,0.0001648052506591,64.00321911920854,255.0,64.0,0.7841182347717827,34861.0,63984.0,5738.0,29123.0,dos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,28.304597701149422,1.152941176470588,2.0,0.9882352941176472,133.8235294117647,2322.0,28.0,345.78708772104557,16,15,0.0,0.0,60.0,175,90,346.30056117339643,15,15,5,5,4,167,0,0,0,19.832335329341316,24.0,16.0,3.996484524956014,0.0118440341428571,0.135276398,0.0,0.0267382571137386,141.3294117647059,255.0,61.0,93.9560458231018,30593.586826347306,65535.0,660.0,30100.52939838136,mitm
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,0.0391604010025062,0.0,0.0,0.0,28.0,28.0,28.0,0.0,2,2,0.0,0.0,60.0,127681,2574,0.0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,3.912162591145119e-05,0.000870467,2.5e-08,0.0001154576345573,67.85048675997211,255.0,64.0,26.84430522226184,0.0,0.0,0.0,0.0,dos
0.0,0.0,6,0,0.0,0,0.0,20.0,0.0,2.717557251908397,2.0,2.0,0.0,337.98855585831063,2948.0,52.0,680.4508966540606,2,2,1460.0,0.0,66.0,1835,913,680.9986255440842,155,155,2,1,2,1683,303,304,0,16.221798365122616,24.0,2.0,5.008805764401472,0.0016720463215258,0.031813,0.0,0.0041012297126462,63.502452316076294,64.0,63.0,0.4999939861094492,11137.218528610354,65160.0,477.0,23868.530849648825,web
